-7.923408,11.54208,-0.4777976,-0.8784699,12,7,-13.06837,-5.021728,0.8554936,-0.5178133,11,8,-13.89974,-1.67245,0.6882911,0.7254345,11,9,9.565964,10.22215,-0.1023179,-0.9947518,11,6,-8.585643,-11.05833,-0.2799772,0.9600067,11,7,0.1881016,13.99874,-0.7855138,0.6188442,13,11,13.70809,-2.844012,-0.9847988,-0.1736987,8,8,-0.7099525,-13.98199,-0.8967212,-0.4425958,6,10,4.480015,-13.26384,0.9005731,-0.4347045,7,14,3.719188,13.49695,-0.8032846,-0.5955954,9,9,-6.179671,12.56231,0.7710823,-0.6367354,7,7,10.42262,-9.347137,-0.6152983,-0.7882945,12,10,-9.759175,-10.03785,0.08068751,-0.9967394,11,10,-11.33717,-8.21393,0.7418163,-0.6706031,12,9,-12.67275,5.949914,-0.6913149,-0.7225536,7,13,13.67457,3.001018,-0.0765595,-0.997065,9,8,-2.122324,13.8382,0.05304866,0.998592,11,11,-14,-0.000680283,0.8530726,0.5217921,7,10,13.9534,-1.141341,0.9290945,0.3698424,12,8,-11.69675,7.693247,-0.2643531,0.964426,7,11,6,13,7,9.7
-4.331234,-13.31317,0.4201963,-0.9074332,8,11,-11.78257,-7.561145,-0.09670715,0.9953129,11,8,-11.19201,8.41065,0.9567927,0.2907711,11,9,-7.811979,-11.61779,-0.9922971,-0.1238809,7,8,-9.568414,10.21986,-0.4608823,-0.8874613,9,10,3.640867,13.51829,-0.7799563,0.625834,13,8,-4.383624,13.29601,0.9120827,0.4100063,11,11,0.9929447,13.96474,-0.9844775,0.1755107,8,11,-13.7897,-2.41748,-0.7642186,0.6449574,10,8,0.9183925,-13.96984,0.8082468,-0.5888438,11,9,7.060474,-12.08924,-0.1085565,-0.9940903,13,11,4.949927,-13.09573,-0.5204833,0.8538718,6,11,11.13108,-8.491114,-0.3768409,-0.9262779,9,10,13.99544,0.3572908,0.9226288,-0.3856892,10,12,-13.21319,4.627271,0.5742838,-0.8186563,8,7,-13.44947,-3.887372,-0.5828246,-0.8125979,8,8,13.49913,-3.711279,-0.008354539,0.9999651,12,8,6.021209,12.63903,0.984198,0.1770717,12,11,13.65947,3.069003,0.7280543,-0.6855194,10,8,9.516367,-10.26834,0.8814299,0.4723149,9,11,6,13,7,9.8
11.90176,-7.372112,-0.8655962,-0.5007427,9,13,-13.63902,3.158665,0.3547611,0.934957,10,10,-3.458934,-13.56598,-0.4504517,-0.8928007,10,12,10.59195,9.154815,0.6563799,-0.7544305,9,8,-3.674284,13.50924,0.9774885,0.210989,11,7,6.363445,-12.47023,0.5785141,-0.8156723,8,13,4.47443,13.26573,-0.2959836,0.955193,10,5,13.17685,4.729747,0.2977677,0.9546384,10,10,-11.28036,8.291775,0.06457336,-0.997913,14,8,10.2667,-9.518133,-0.7401383,0.6724547,10,9,-6.642344,-12.32393,0.7771458,0.6293206,9,8,-13.41551,-4.003024,-0.6480268,-0.7616176,10,9,-12.32181,6.646279,0.9965553,0.08293036,7,7,13.56732,-3.453686,0.4066153,-0.9135995,10,13,8.290574,-11.28124,-0.9066235,-0.4219405,12,10,8.618634,11.03264,-0.601002,-0.7992476,9,6,3.300737,-13.60534,-0.5189737,-0.8547902,7,8,0.7209822,13.98142,-0.9994708,-0.03252859,11,9,-10.21929,9.569016,0.7362903,0.6766658,9,9,-12.1639,-6.931052,0.5622317,0.8269798,11,9,7,14,7,9.8
-12.30974,6.66861,-0.7268291,0.6868184,13,10,-3.03021,-13.66813,0.1027064,0.9947118,13,6,-1.085772,13.95783,0.9475294,0.3196684,10,9,13.48823,-3.750682,-0.5750697,0.8181044,7,8,11.40452,8.120158,0.9967634,0.08039092,6,8,12.43941,-6.423474,-0.9181623,-0.3962046,10,7,0.2944858,-13.9969,-0.9060171,-0.4232411,8,8,-7.721288,11.67826,-0.3131303,-0.9497101,13,10,-5.803267,12.74057,-0.8541312,-0.5200577,9,7,13.60641,3.296319,0.1153153,0.9933289,6,10,-5.215514,-12.99224,-0.7149134,-0.6992131,8,11,9.675154,-10.11887,0.5602952,-0.828293,12,10,-11.10542,-8.524653,-0.3207963,0.9471482,13,8,7.280562,-11.95799,-0.02179327,-0.9997625,8,9,-13.39507,-4.070867,-0.2069365,-0.9783544,9,9,6.601655,12.34577,0.5175104,-0.8556769,11,12,-4.142363,13.37314,-0.3491942,0.9370503,11,9,10.9191,-8.762038,-0.3245257,-0.9458769,6,10,4.139565,-13.37401,0.9658531,0.2590902,12,5,-12.71535,-5.85831,-0.5262511,0.8503292,13,10,6,13,7,9.9
13.96258,1.022901,-0.02618994,0.999657,8,7,-13.56388,3.467146,0.9373164,0.3484796,10,7,8.880008,10.82338,0.454565,-0.8907136,9,9,-12.43619,-6.429713,0.456284,0.8898342,10,9,-2.914351,-13.6933,0.5857767,0.8104725,8,9,11.55721,-7.901323,-0.3742419,0.927331,12,9,-10.82603,8.876766,0.01971438,0.9998056,10,9,-13.40254,-4.046227,-0.06517769,0.9978737,12,9,-0.3420937,13.99582,0.00226197,0.9999974,10,8,-12.56443,6.175362,-0.3502282,-0.9366644,5,11,-13.85885,-1.983009,-0.9971271,-0.07574653,10,12,13.86818,-1.916677,0.04409513,-0.9990273,11,9,-13.99768,0.2547844,0.5728422,-0.8196657,11,9,4.095217,13.38765,0.9999073,-0.01361479,9,12,0.7476228,-13.98002,-0.6046199,0.7965142,10,9,7.401294,-11.88364,0.999648,0.02653064,9,9,6.29478,12.50503,0.4726471,-0.8812518,12,7,-2.210034,13.82446,-0.7958892,0.6054422,11,9,13.49667,3.720191,-0.9718539,0.2355847,9,7,-5.86653,12.71156,0.623776,0.7816032,12,9,5,12,7,9.9
-6.121167,-12.59092,0.03912097,0.9992346,9,9,0.9762816,13.96592,0.9982834,-0.05856815,9,7,4.407777,13.28802,0.292395,0.9562976,9,8,-3.926783,-13.43802,-0.9994202,-0.03404866,10,8,-13.99945,-0.1240178,0.8578989,0.5138186,14,6,-11.09128,-8.543036,0.9999125,-0.01322701,9,9,6.659036,12.31492,-0.9361356,0.3516393,8,9,7.38344,-11.89474,0.8055439,0.592536,8,10,-1.208656,-13.94773,0.7833942,-0.6215252,9,10,11.68657,7.708704,-0.1772999,0.9841568,10,8,12.64058,6.01796,0.7821351,-0.6231088,10,10,-13.34037,4.246724,-0.09436958,-0.9955372,7,9,-13.90375,-1.6388,0.9636897,0.2670246,11,10,2.607085,13.75511,0.3069189,0.9517357,12,15,-11.86313,7.434115,0.9340751,-0.3570764,12,4,-9.583929,-10.20531,-0.8150383,-0.5794072,11,11,0.623041,-13.98613,0.6199853,-0.7846134,13,10,9.93403,-9.864838,0.9023002,-0.4311081,13,11,-1.637551,13.9039,-0.7375702,0.6752705,7,11,13.69098,2.925221,0.8628368,-0.5054826,7,10,7,14,7,9.9
9.822241,9.976151,0.03110006,-0.9995162,13,13,-3.7555,13.48689,-0.8654264,0.5010362,11,10,-12.52138,6.262194,0.8526524,0.5224785,8,8,-11.25931,-8.320332,0.8817908,-0.4716406,8,10,13.99994,-0.03938223,0.09696074,0.9952882,13,11,13.36948,4.154159,-0.9684381,0.2492543,12,7,-8.751608,-10.92746,-0.9783845,0.2067939,12,8,12.35413,-6.58601,0.958467,0.2852035,10,10,-3.096845,-13.65319,-0.9969722,-0.07775854,8,8,-1.308725,13.9387,0.01560192,-0.9998783,8,7,13.5555,-3.499767,-0.9970379,-0.0769118,7,8,5.460121,12.89136,0.9409694,0.3384917,9,11,-13.9817,0.7156468,0.5551829,-0.8317283,13,6,-4.711927,-13.18324,-0.1977525,0.980252,12,7,-13.21633,-4.618278,0.5231699,-0.8522284,10,7,7.19089,12.01212,-0.9242787,0.3817183,11,9,4.575892,-13.23107,0.9752099,-0.2212819,8,11,-0.656844,-13.98458,-0.598945,-0.8007901,6,10,-13.37117,4.148716,-0.9955441,0.0942962,12,9,-9.988541,9.809642,0.9019416,0.4318581,7,10,6,13,7,9.9
9.634459,10.15762,-0.9077248,-0.419566,8,8,12.22699,6.819137,0.115028,0.9933623,7,9,0.9194741,13.96977,0.9871134,0.1600224,6,10,-5.502465,12.87334,-0.9818106,-0.1898625,10,9,-8.06141,-11.44612,-0.9446165,-0.3281762,9,8,-9.343128,10.42621,0.8340811,-0.5516419,13,8,-10.79199,8.918131,-0.8537664,-0.5206562,13,8,13.95789,-1.08502,-0.3659863,0.9306202,9,10,12.87536,-5.497746,0.9896716,0.1433534,11,9,11.23283,-8.356044,-0.6752655,0.7375748,10,6,13.51223,-3.663295,0.8202164,-0.5720534,10,9,13.79548,2.384271,0.2892577,-0.9572512,11,11,6.026839,12.63635,0.1028558,0.9946963,11,7,7.153193,-12.03461,-0.3058187,0.9520897,11,9,3.420499,-13.57572,-0.6376281,0.7703443,12,8,-3.726695,13.49488,-0.4608088,0.8874995,8,11,-3.314461,-13.602,0.0903015,0.9959145,7,11,-13.21502,-4.622053,0.2755264,0.9612935,12,10,-7.315735,11.9365,-0.5500411,-0.8351376,11,10,-13.9217,1.478587,-0.4221842,0.90651,11,8,6,13,7,10
3.497527,-13.55608,0.8928754,-0.4503039,11,10,2.55769,13.76438,0.069645,-0.9975719,12,6,-8.09604,-11.42165,0.881756,-0.4717058,12,8,0.3616409,-13.99533,-0.9770905,-0.2128241,12,11,13.89023,-1.749699,0.4894351,-0.8720398,6,9,-13.89502,1.711246,0.857252,-0.5148971,10,5,4.055403,13.39977,0.9446946,0.3279513,9,10,-13.50058,3.705974,-0.4516277,0.8922065,12,10,-13.54627,-3.535318,-0.1155748,0.9932988,12,9,-3.954056,-13.43002,0.351134,-0.9363252,11,9,-12.43338,6.435143,0.8754734,0.4832661,10,9,-12.25247,-6.773247,0.9997848,-0.0207434,13,9,13.80258,2.342804,-0.7851292,0.619332,6,9,-13.99207,-0.4712471,0.9122932,0.4095377,7,8,13.99962,-0.1033567,-0.9064089,-0.4224015,8,9,7.099073,12.06661,-0.7293079,0.6841857,8,7,10.62661,9.114557,0.3589198,0.9333684,11,8,-4.052754,13.40057,-0.9960433,0.08886945,7,15,-9.753357,10.04351,-0.9027967,-0.4300675,13,10,-0.2545271,13.99769,0.9963067,-0.08586612,10,11,6,13,7,10
-11.23346,-8.355203,-0.7856005,-0.6187341,8,11,-13.08093,-4.988916,0.00549668,0.9999849,12,7,-12.35126,-6.591394,0.6811799,-0.7321161,10,9,-11.14292,8.475573,-0.0632017,-0.9980008,11,8,-7.365415,11.90591,0.5329454,0.8461496,11,10,-4.311653,13.31952,0.8661576,-0.499771,12,8,8.745156,10.93262,0.2775303,-0.9607168,11,12,8.505705,-11.11994,-0.8604044,-0.509612,5,10,13.99946,0.1227167,0.8298047,-0.5580539,11,7,-13.57811,3.411006,-0.04997499,0.9987504,8,11,12.89343,-5.455215,0.5796655,-0.8148546,11,8,-0.1480483,-13.99922,-0.3477757,-0.9375778,12,7,-8.811542,10.87919,-0.3279259,0.9447035,7,8,-12.03366,7.154785,0.8704962,-0.492175,10,8,13.76297,2.565265,-0.9935133,0.1137158,12,8,3.421231,13.57554,0.05957014,-0.9982241,11,8,7.245177,11.97946,-0.01451646,-0.9998946,10,9,-0.7204275,13.98145,0.4667342,0.8843977,12,13,13.29739,4.379431,0.8609048,-0.5087662,9,8,10.7096,9.016899,0.5968204,0.8023749,9,10,5,12,7,10.1
13.9282,-1.416062,-0.6225009,0.7826191,12,8,-0.4250985,-13.99354,-0.91123,-0.4118979,8,9,-8.111984,11.41033,-0.653607,0.7568341,8,9,1.802614,13.88346,-0.9347343,-0.3553472,7,9,-10.46747,-9.296879,-0.01700931,-0.9998553,7,8,1.380558,-13.93176,0.6952254,-0.7187918,9,9,-2.092037,-13.84281,-0.968979,-0.247143,13,10,-13.76075,2.577184,0.6311407,0.7756683,12,10,-13.30322,-4.361672,0.5160363,-0.8565667,8,7,5.996885,-12.65059,0.9298943,-0.3678269,12,8,12.59294,6.117011,0.8769759,0.4805343,8,10,-12.3976,-6.503798,-0.9590025,0.2833978,11,11,-5.665104,-12.8026,-0.5528668,-0.8332697,13,7,12.61955,-6.061931,0.9584303,-0.2853265,11,6,-13.99973,-0.0865545,-0.999953,-0.009696393,14,9,13.81091,2.293168,-0.1535776,-0.9881366,11,8,13.99512,0.3696097,0.253503,-0.9673346,11,7,-12.50867,6.287537,-0.1971263,-0.9803781,8,7,8.377499,-11.21684,-0.06376306,0.9979651,8,10,9.454007,10.32578,-0.2166874,0.9762411,11,13,7,14,7,10.1
5.8485,-12.71987,-0.8930065,-0.4500438,10,10,-7.225055,11.9916,-0.8733095,0.4871658,10,9,-9.177587,10.57222,-0.4334119,0.901196,12,12,0.6007938,-13.9871,0.2843033,-0.9587344,12,10,-13.66148,3.060051,-0.5518865,-0.8339192,10,9,14,-0.007787677,0.8117458,0.5840108,9,10,-13.40449,-4.039772,-0.2314332,0.9728508,8,10,10.27916,-9.504679,-0.8368319,0.54746,10,7,10.61329,9.130063,0.9448639,-0.3274634,12,13,12.56489,-6.174419,-0.649214,0.7606058,13,8,8.145824,11.3862,-0.2628947,-0.9648245,12,5,13.19096,4.690263,-0.9851111,-0.1719192,9,7,12.4371,6.427946,0.9999691,0.007867103,10,10,-12.52276,6.259438,0.7381232,-0.6746659,10,10,3.170252,13.63633,0.8038458,0.5948378,6,9,1.093922,13.9572,0.008403748,0.9999647,8,8,-4.672017,13.19743,-0.9999998,0.000634618,7,9,-12.82201,-5.621039,0.9251913,-0.379501,8,10,-6.11298,-12.5949,0.6020933,0.7984257,13,11,11.54812,-7.914597,-0.3299785,0.9439884,13,8,6,13,7,10.1
-13.99385,-0.4149804,0.06166317,-0.998097,7,9,9.841169,-9.957479,-0.1014199,0.9948437,8,6,7.647108,11.72697,0.6136148,-0.7896054,13,11,13.05129,-5.06596,0.9992765,-0.03803379,9,12,13.98424,0.6641012,0.358975,-0.9333472,13,12,1.070952,-13.95898,-0.7561826,0.6543607,7,11,0.7736223,13.97861,0.7009969,-0.7131644,11,10,13.91105,-1.575642,-0.9807144,0.1954463,9,8,13.63136,3.191546,-0.1923633,-0.9813237,13,8,-2.984508,13.67818,0.6893277,0.7244496,10,8,-8.965555,10.75262,-0.0296856,-0.9995593,11,5,-5.402985,12.91541,0.8480058,0.5299868,14,7,12.72851,5.829658,-0.4750912,-0.8799366,12,6,12.42177,-6.457526,0.7310026,0.6823746,10,9,-1.927667,-13.86665,0.4392644,-0.8983578,8,11,-5.789368,-12.74689,-0.9063931,0.4224352,11,10,-8.380751,-11.21441,-0.9470717,-0.3210221,9,11,-12.81649,5.633601,-0.4697533,0.8827978,9,8,5.386917,-12.92212,-0.9935711,0.11321,9,12,4.849612,13.13321,0.3815603,0.9243439,9,9,7,14,7,10.1
9.930343,-9.86855,-0.9997602,-0.02190243,9,11,7.641319,-11.73074,0.4990809,-0.8665555,8,10,-8.021811,11.47391,-0.6482651,0.7614148,12,13,10.57369,9.1759,0.9164715,0.4001001,11,9,4.163075,13.3667,0.6086519,0.7934374,13,9,-8.540777,-11.09302,-0.9824816,0.1863596,6,10,13.93113,1.386964,-0.5872281,-0.8094215,9,6,-12.7475,5.788028,-0.944835,-0.3275467,10,9,-3.302005,13.60503,0.166843,-0.9859834,13,9,13.58988,-3.363806,-0.03581166,0.9993585,9,11,11.40029,-8.126095,-0.9999639,-0.0085027,11,9,-11.70346,-7.683037,-0.2170446,-0.9761617,10,9,7.185879,12.01512,-0.3595732,0.9331169,9,10,-4.141221,-13.37349,0.1822818,0.9832463,11,7,-1.592797,13.9091,0.6087341,0.7933744,11,8,-10.07639,-9.719378,-0.7140297,-0.7001155,13,11,-12.97849,-5.24965,0.4569597,-0.8894874,13,8,13.36174,4.178998,-0.9921864,-0.1247646,6,7,5.871825,-12.70912,0.497576,0.8674203,8,8,-9.491837,10.29102,0.2134874,-0.9769458,10,8,6,13,7,10.1
